Time	Start	Mid	End	Avg	Name	Word	Vowel	f1	f2	f3
0.005	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-097.wav		<p:>	--undefined--	--undefined--	--undefined--
2.29498958333333:2.31998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	j	796.9556842070411	1972.5166969036345	2804.3111526959765
2.32498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	a	775.9832697073109	1880.2028247897865	2870.7830844955906
2.3524895833333304	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	a	720.414337372301	1815.938345619663	2956.2481179584906
2.37998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	a	669.9221638670407	1771.9096650154431	2935.9619127230017
2.32498958333333:2.37998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	a	727.1410098673244	1823.1301283368048	2933.8264506308033
2.38498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	s	677.5799617365238	1789.1071388196794	2913.378602577222
2.44748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	s	886.9423770489684	1924.4450847453377	2915.186931832588
2.50998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	s	765.7015729497865	1942.2741151211249	2553.067999859082
2.38498958333333:2.50998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	r a k a j a s	s	820.512197330218	1944.4059223166491	2899.607139073266
2.51498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	758.722228033664	1910.9815354050882	2614.7291270243463
2.5924895833333297	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	808.9010650498129	1931.5302711333484	2941.1278587041957
2.66998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	670.7315498432108	1334.3713149749394	3016.8634273541384
2.51498958333333:2.66998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	844.6013720268038	1892.9774541359848	2939.844697856662
2.6749895833333297	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	l	652.7077628654794	1309.8300866750733	3090.728666683438
2.69748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	l	571.8525450968024	1189.4701728037496	3162.1945137892676
2.71998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	l	579.8670297389773	1034.8287131716952	3040.4156070413032
2.6749895833333297:2.71998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	l	595.2312014093881	1205.4450483500098	3127.94780472128
2.72498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	o	595.8060608471436	1011.7661556836756	3029.2263968785974
2.78748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	o	647.2880158580592	1114.7773453399889	2860.2801497049663
2.84998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	o	715.7973992032107	999.3122988852185	2723.562663133356
2.72498958333333:2.84998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	o	665.2560643475189	1054.0480173687267	2891.677058621802
2.85498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	k	717.744148114455	991.413770903297	2717.6990611027236
2.8874895833333296	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	k	966.624074302431	1374.8676388893784	2784.8657841502327
2.91998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	k	1058.672390308704	1449.2693843592237	3567.570980713245
2.85498958333333:2.91998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	k	928.7159033991885	1294.9590393590938	2988.299992010311
2.9249895833333297	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	t	985.0752355904059	1525.6796710717147	3509.8034690972363
2.95248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	t	722.8125168050791	1943.5774668591216	3257.6108550288222
2.97998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	t	644.3799455869375	1728.8565269220085	2998.1459830567487
2.9249895833333297:2.97998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	t	795.5900110158871	1855.840819876501	3276.3720222309703
2.9849895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	e	645.338011273973	1720.339593451875	2991.071424796315
3.0124895833333296	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	e	670.7645957143054	1653.6042421478794	3029.857539098575
3.03998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	e	646.52343246456	1543.0884858871084	3076.143595549751
2.9849895833333298:3.03998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	e	665.8944645627492	1658.984038819942	3030.9700885194547
3.04498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	n	616.250603039676	1526.3971546060884	3043.1524327073894
3.06248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	n	598.8952009933183	1650.8083505536022	2982.492955397892
3.07998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	n	574.6712150158415	1929.4888724420666	2927.151030672847
3.04498958333333:3.07998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	n	600.7004799302945	1632.0072446833165	2995.4574056335255
3.08498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	1	567.455916677102	2010.4548714854695	2915.3559851750465
3.19748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	1	493.8835358763103	2578.1623102783833	3150.4060343481274
3.30998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	1	464.74709704337744	2675.852832263192	3090.607074022159
3.08498958333333:3.30998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	l o k t e n 1	1	504.7928063850746	2520.0885244500532	3111.558231916309
3.31498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	i	i	459.97646291084607	2681.431970475603	3023.202821020484
3.3424895833333297	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	i	i	491.68169586229135	2219.492171970548	2741.289606808715
3.36998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	i	i	1052.4996156598663	2020.476055492477	3048.7462179724976
3.31498958333333:3.36998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	i	i	687.0248410428437	2439.040991658508	2946.807429933119
3.37498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	k	1326.3392314794555	2523.2448076564415	3375.1790040986716
3.43248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	k	788.1182688986331	1478.8770470831566	2727.7273046591254
3.48998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	k	700.8362082461662	797.2488487851431	2677.474780639836
3.37498958333333:3.48998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	k	850.0513173754308	1764.2066151684337	2856.0767359112983
3.49498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	o	692.4131631473273	812.6620876062923	2668.51064989317
3.52748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	o	703.2978907756578	729.9771374797106	2639.44135978933
3.55998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	o	712.5557109080391	829.9843605889258	2627.705047899602
3.49498958333333:3.55998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	o	695.0447339577195	754.4521298506525	2643.0353828743396
3.56498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	k	712.9971595782714	967.8631169296223	2642.824144236766
3.59748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	k	904.1652677601729	1284.9222499562943	2510.3051668654884
3.62998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	k	716.1961361331028	1353.3525518120123	2474.3945725696644
3.56498958333333:3.62998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	k	784.9599661799349	1259.8882379060717	2563.2553415926905
3.63498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	a	716.2230855420787	1359.8855361216715	2483.019972392383
3.6724895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	a	758.8781344379059	1393.3275821927605	2658.1703004520027
3.70998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	a	665.0113901813639	1253.8138191926475	2844.4278159080563
3.63498958333333:3.70998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	a	734.0966098719509	1370.1135174461726	2637.5309744480182
3.7149895833333297	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	l	646.1952749522864	1222.6305085123709	2857.923432109143
3.75248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	l	624.5303303017014	1160.9248884194255	2923.50114444922
3.78998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	l	678.0086025866516	1355.0958998911883	2972.912896756799
3.7149895833333297:3.78998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	l	634.8699167804452	1207.0367115954398	2911.2311368642777
3.79498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	e	688.2862668849267	1375.390272494244	2984.750204104854
3.81748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	e	705.7358628252728	1475.890630035942	3001.480918849536
3.83998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	e	689.1015379135615	1489.532998533428	2874.223158195943
3.79498958333333:3.83998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	e	699.942750824684	1447.8715874185657	2982.7994423961663
3.84498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	n	679.1688075006109	1489.9919566203032	2857.0231494181753
3.8574895833333303	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	n	602.1100269502479	1507.5246035640575	2927.3118309948345
3.86998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	n	463.69265433520604	1542.7150311141886	2931.7669273114398
3.84498958333333:3.86998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	n	621.1621206501011	1502.7862427831465	2899.8320287212237
3.87498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	1	432.67696155652817	1558.4937368361725	2926.6808737227607
3.8874895833333296	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	1	432.4952994721555	1597.3194019493994	2921.6454286567246
3.89998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	1	459.2700457162044	1679.6856718491774	2877.5196706510173
3.87498958333333:3.89998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	k o k a l e n 1	1	433.0124970180926	1586.7078087797763	2922.167048089791
3.9049895833333297	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	478.36502041118524	1726.8623358546986	2837.5623010666886
3.9324895833333295	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	539.0203245108365	1959.7288645903216	2715.30075747801
3.95998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	455.2454109224067	1958.9472849694207	2886.153265942485
3.9049895833333297:3.95998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	515.1353535189813	1892.3150834497692	2769.5794647438483
3.9649895833333297	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	s	418.4168958468136	1972.7921580925477	2900.605944161831
4.03248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	s	1288.7800830272606	2069.298178764724	3154.440861349516
4.09998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	s	511.8594316747696	2137.071835850684	2955.399613551091
3.9649895833333297:4.09998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	s	1188.8428176829252	2250.203842154512	3278.3265979828598
4.10498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	i	505.15406886122105	2125.124344267133	2934.3947464565704
4.11748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	i	519.7760346988595	2100.6817047675236	2876.287590646576
4.12998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	i	540.274510763288	2064.3224938756325	2853.8779715374726
4.10498958333333:4.12998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	i	515.5128075063527	2108.0175958209807	2896.9216612592595
4.13498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	j	544.5178189808423	2045.544253286113	2850.9995987478974
4.14748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	j	545.0310788401994	1999.1419062346224	2853.2087515018347
4.15998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	j	549.1548881047319	1959.5800953116534	2887.531188573019
4.13498958333333:4.15998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	j	544.9750720464821	2014.3109336812884	2853.251767377757
4.1649895833333295	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	e	553.0920747825969	1946.3185273678146	2917.0919147702202
4.17748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	e	549.8843681383038	1931.692179164536	2996.171622671513
4.18998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	e	1147.6403743285314	2203.6439961169654	3031.140132627037
4.1649895833333295:4.18998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	e	548.4687300813655	1938.7478282205107	2968.075380537064
4.19498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	s	1732.219689457391	2468.0342769174285	3064.5252200619198
4.21748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	s	1593.0745996287237	2455.2680383094867	3766.067791791021
4.23998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	s	--undefined--	--undefined--	--undefined--
4.19498958333333:4.23998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav	s i j e s	s	1591.5618140628605	2509.2197132790866	3533.1330626916906
4.2449895833333295	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	--undefined--	--undefined--	--undefined--
4.27698958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	--undefined--	--undefined--	--undefined--
4.30898958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	--undefined--	--undefined--	--undefined--
4.2449895833333295:4.30898958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-28.wav		<p:>	--undefined--	--undefined--	--undefined--
Time	Start	Mid	End	Avg	Name	Word	Vowel	f1	f2	f3
0.005	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	t	--undefined--	--undefined--	--undefined--
0.02749479166666665	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	t	--undefined--	--undefined--	--undefined--
0.0499895833333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	t	--undefined--	--undefined--	--undefined--
0.005:0.0499895833333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	t	--undefined--	--undefined--	--undefined--
0.0549895833333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	a	--undefined--	--undefined--	--undefined--
0.11748958333333315	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	a	864.6614796551297	1563.0918684720043	2524.1985747898007
0.179989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	a	787.0466388659213	1717.1767977745376	2889.7728474746054
0.0549895833333333:0.179989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	a	805.0728358630344	1596.869231375889	2628.526891312809
0.184989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	t	830.4464445227196	1771.7228628745502	2919.422319050622
0.197489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	t	1023.3473211088043	2416.5004929346496	2870.6190806062064
0.209989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	t	1173.814422027093	2837.3235731851214	3812.6560357432645
0.184989583333333:0.209989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	t	958.4416148107682	2185.822274539658	2938.81816941947
0.214989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	S	1192.2744847048987	2851.4299959587875	3839.211888107186
0.247489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	S	1233.2641803405804	2830.0369867414606	3933.4096689226803
0.279989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	S	677.8942902438902	1637.4790253470694	2769.008615510077
0.214989583333333:0.279989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	S	1069.7012794850334	2554.9359627752706	3462.8331199182057
0.284989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	e	674.6360226632972	1627.3737397050068	2714.6808228475593
0.332489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	e	615.8810280250183	1834.617510854798	2739.4519492969903
0.379989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	e	394.9649733040697	1535.1442441381455	2772.172242661217
0.284989583333333:0.379989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	e	571.5260649841905	1699.0254866356204	2693.9318364103665
0.384989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	m	398.2756840574706	1506.532373106457	2767.1362979345768
0.40748958333333296	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	m	442.8457557639353	1406.0008850201207	2787.6618916563834
0.429989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	m	553.274463897345	1531.8982731724197	2721.42415786942
0.384989583333333:0.429989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	t a t S e m	m	443.35631774484926	1446.1606583881014	2774.7424583094794
0.434989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	v	562.208852229762	1596.0113533273827	2717.5228599086254
0.452489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	v	541.4263306821368	1841.0814824781364	2758.268667434141
0.469989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	v	543.3979581967077	2415.0858252555645	2872.2429528845564
0.434989583333333:0.469989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	v	549.3328879382028	1821.1200639726178	2730.7767977939247
0.474989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	e	547.6980805391357	2474.6930463286985	2970.585428081369
0.5174895833333331	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	e	573.7410043240618	1764.4921451228054	2638.7163477773047
0.559989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	e	553.6404288335781	1582.842040996518	2651.4820656764987
0.474989583333333:0.559989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	e	565.5621229445183	1997.3342264474802	2745.017405867538
0.564989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	l	546.8329998104327	1562.74494305368	2647.0625094902834
0.597489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	l	513.8057898521702	1608.8995255771772	2599.8273981763946
0.629989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	l	571.8648643783472	1796.046238199832	2571.4161479675654
0.564989583333333:0.629989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	l	528.0254845703353	1611.0304021801599	2610.741498173861
0.634989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	i	586.5129524314002	1834.6901324641312	2574.33203618283
0.6524895833333331	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	i	614.115073669741	1936.754246572364	2620.089153320783
0.669989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	i	582.4573026215523	1938.7832599745311	2692.7437056693734
0.634989583333333:0.669989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav	v e l i	i	604.248291028066	1907.354544221595	2612.2328061177273
0.674989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav		<p:>	552.7857180643415	1906.5827172994816	2708.0008778367446
0.752989583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav		<p:>	662.0681523535366	2228.4168207001517	2869.2872246049124
0.830989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_udo20120330SazinaJS-encounter-29.wav		<p:>	--undefined--	--undefined--	--undefined--
